정류장명,위도,경도
원불교,37.4833833,127.04245
양재역7번출구.프라자약국,37.4837667,127.03515
예술공원,37.47005,127.0325333
삼성래미안,37.5027167,126.9955
우성아파트,37.4747167,127.03285
교총회관,37.46745,127.0282667
현대빌라,37.4763,127.0361167
양재역.환승주차장,37.4838333,127.03435
매헌시민의숲,37.4728333,127.0383667
언남중고교,37.4719167,127.0457833
양재근린공원,37.4724667,127.0415
언남고,37.47365,127.0433333
하이브랜드.코스트코.이마트,37.4624,127.0361667
송동마을.서초힐스아파트,37.4590167,127.0178333
구룡사거리,37.4740333,127.0481167
더케이호텔후문,37.4654,127.0341167
매헌초교,37.4705333,127.0422167
더케이호텔정문,37.4677833,127.0343667
언남중고교,37.4720333,127.0456833
문화예술공원,37.4702,127.0321
호남고속.신세계,37.5058833,127.0033
kt연구소,37.4717667,127.0306333
교육개발원입구사거리,37.4795167,127.0387167
삽준네마을,37.4693167,127.0268
우성아파트,37.4746167,127.0320167
코오롱아파트,37.47235,127.0281167
삽준네마을,37.46925,127.0267333
교총회관,37.4674167,127.0279833
더케이호텔정문,37.46835,127.0341167
일동제약,37.4772333,127.03705
원불교,37.4834667,127.04205
동원산업,37.47665,127.04545
일동제약,37.4774,127.0376
서울추모공원,37.45425,127.0427333
서울추모공원,37.4543167,127.0428667
양재동화물터미널,37.45985,127.0373833
양재동화물터미널,37.4600833,127.03675
언남초등학교,37.4543667,127.0614
서초더샵포레,37.4544333,127.0634167
언남초등학교,37.4544667,127.0616
서초더샵포레,37.4546,127.06425
서초포레스타3단지후문,37.4534,127.05895
서초포레스타3단지후문,37.45365,127.0594167
서초포레스타5단지정문,37.4513333,127.0581333
서초포레스타5단지정문,37.4513167,127.0582167
청계산입구역,37.4490333,127.0552333
청계산입구역,37.44885,127.05595
여의3교,37.4525333,127.0557333
여의3교,37.45245,127.0557167
양재시민의숲매헌역입구,37.4694,127.0376333
양재시민의숲매헌역입구,37.4692333,127.0378
본마을노인복지센터,37.4539167,127.0543667
본마을노인복지센터,37.4538833,127.0543
신사중학교,37.5230667,127.02065
신사중학교,37.5236333,127.0210333
광림교회.현대고등학교,37.5254667,127.0254
광림교회.현대고등학교,37.5253833,127.02445
신사역8번출구.가로수길,37.5174833,127.0221667
신사역6번출구,37.5174667,127.0193167
신사역3번출구,37.5152167,127.0200667
신사역1번출구,37.5168333,127.0218167
신사동고개,37.5185833,127.0260167
강남을지병원,37.5184333,127.0284833
학동역,37.5148333,127.0301667
학동역6번출구,37.5138333,127.0296667
영동시장,37.5118833,127.0234667
언북중학교입구,37.5203333,127.0308167
제일은행.호림아트센터앞,37.5216167,127.0349333
강남구청역,37.5184667,127.04065
서울세관,37.5173667,127.0351333
한국토지주택공사앞,37.513,127.0426833
펜트힐루논현.임피리얼팰리스호텔,37.5135833,127.03515
논현아이파크,37.5109333,127.0359667
현대아파트,37.5286167,127.0307667
현대아파트,37.5283667,127.0311
신사동교회,37.5207167,127.0306167
신구중학교,37.5267833,127.0332167
압구정파출소,37.52915,127.0364
압구정파출소,37.5288167,127.0359333
한양아파트.압구정로데오역,37.5283,127.03975
한양아파트.압구정로데오역,37.5280333,127.0389
일지아트홀,37.525,127.03955
씨네시티앞,37.5230333,127.0377667
도산공원,37.5228,127.0335333
신구중학교,37.5256333,127.0335167
청담초등학교,37.5268333,127.0451167
청담동주민센터,37.5247333,127.0494667
청담동주민센터,37.5244333,127.0511833
영동교입구.청담자이아파트,37.5228333,127.0559667
영동교입구,37.5223667,127.05535
청담역.경기고교,37.5208167,127.0562
우리은행청담지점.청담삼익아파트,37.5211167,127.0568833
청담역.경기고교,37.5200833,127.0563833
진흥아파트,37.5193333,127.0520833
청담천주교회,37.51955,127.0500333
강남구청역,37.5183,127.0410167
농협앞,37.5240833,127.04465
일지아트홀.압구정노인복지관,37.5243,127.0396333
청담초등학교앞,37.5265,127.0450667
청담2치안센터,37.5229667,127.0477833
청담동성당앞,37.5203,127.0491833
진흥아파트청담역,37.5190167,127.0523333
청담역.경기고교,37.5198,127.0565333
청담역.경기고교,37.5192333,127.0579333
봉은사.삼성1파출소앞,37.5150167,127.0594
봉은사.코엑스북문,37.5141833,127.0589833
봉은사.코엑스북문,37.5136,127.0576
봉은사역3번출구.삼성1파출소,37.51515,127.06015
강남경찰서면허시험장,37.5098833,127.0657167
삼성역7번출구,37.5104667,127.0627333
무역센터,37.5119667,127.061
무역센터,37.5101667,127.0619833
한국무역센터.삼성역,37.50865,127.0616833
포스코사거리,37.5078333,127.0563167
한별구립어린이집,37.5104333,127.0549
삼성중앙역.플래티넘아파트,37.5126833,127.0515
삼성중앙역.플래티넘아파트,37.5124333,127.0517833
삼성2문화센터,37.5111,127.0461167
삼성2문화센터,37.5108667,127.0464667
한국토지주택공사앞,37.5128,127.04305
포스코건너편,37.5066667,127.0552333
선릉역,37.5051833,127.0504333
도곡역2번출구.동부센트레빌,37.4915667,127.05635
중대부고,37.4919167,127.0550833
단대부고.대치아이파크아파트,37.4947333,127.05375
한티역3번출구.서울강남고용노동지청,37.4965,127.0541167
삼성아파트입구,37.4982333,127.05955
농협대치지점,37.498,127.06115
대치SKVIEW아파트.서울교회,37.4963,127.06205
대치역1번출구,37.4939167,127.0614833
래미안대치팰리스,37.49255,127.05845
도곡역3번출구,37.4911833,127.05645
대치동우성아파트,37.4926667,127.05965
대치역8번출구,37.4938667,127.0622333
대치역7번출구.선경아파트,37.4925,127.0640333
그랑프리백화점,37.4903,127.0557167
은마아파트,37.4956333,127.06285
은마파출소,37.49815,127.0614833
대치동은마아파트,37.4985833,127.0682833
은마아파트,37.4958667,127.0671333
대치동미도아파트,37.4956,127.0675333
대치역6번출구.강남구민회관,37.49285,127.0642667
쌍용아파트,37.4980333,127.0695333
삼성역,37.5074833,127.0643333
강남경찰서.강남운전면허시험장,37.5097667,127.06705
삼성역,37.5077333,127.0634
휘문고.대치2동주민센터,37.5035833,127.0656333
대치현대아파트,37.5011,127.0599
휘문중고등학교,37.5041167,127.0614667
대치사거리,37.5036,127.05855
한국무역센터.삼성역,37.50815,127.0616333
한티역,37.4982667,127.0520833
도성초등학교,37.50015,127.05115
진선여자중고등학교,37.5027833,127.0499167
선릉역,37.5046833,127.0503167
포스코빌딩,37.5060833,127.0549167
대치동현대아파트,37.5017,127.05915
은마아파트입구사거리,37.4988,127.0600333
도곡초등학교,37.4976833,127.05665
한티역2번출구.서울강남고용노동지청,37.4968333,127.0539
신논현역4번출구,37.5046833,127.0257833
차병원,37.5055333,127.0345333
서울상록회관.한국기술센터,37.5031667,127.0438333
아가방빌딩.하나은행,37.50155,127.0386
역삼역6번출구,37.5016833,127.0363167
역삼역4번출구,37.5004333,127.0349
강남역12번출구,37.4987667,127.0294667
강남역,37.4998,127.0269333
신논현역.구교보타워사거리,37.5023167,127.0258167
강남역.역삼세무서,37.4982333,127.0293167
역삼역.포스코타워역삼,37.4995667,127.0336333
역삼럭키아파트.역삼월드메르디앙아파트,37.4918667,127.0386333
뱅뱅사거리.역삼동,37.4903167,127.0336333
대한사회복지회,37.5011667,127.03885
한국자산신탁.센터필드,37.5027667,127.0440667
진선여자중고등학교,37.5023,127.04985
역삼e-편한세상아파트,37.4992833,127.0512333
한티역,37.49725,127.05225
한티역7번출구,37.49595,127.0513333
역삼중학교.강남세브란스병원,37.4947333,127.0477
도곡1차아이파크.역삼청소년수련관,37.4928667,127.0417833
도곡1동주민센터.역삼럭키아파트,37.49165,127.0390167
도곡1차아이파크.도곡중학교,37.4926833,127.0423833
매봉삼성아파트SK리더스뷰,37.4881,127.0487333
매봉역양재최의원,37.4862,127.0445
양재역말죽거리.강남베드로병원,37.4852667,127.0379
뱅뱅사거리.구영동중학교,37.48775,127.03275
뱅뱅사거리.뱅뱅프라자,37.4897833,127.0328667
매봉역,37.486,127.0450667
도곡개포한신아파트,37.4878333,127.0490833
군인공제회관,37.4892,127.052
숙명여고,37.4897833,127.0523833
도곡렉슬아파트.강남세브란스병원,37.4944833,127.0481667
한티역6번출구,37.4957667,127.0519167
도곡렉슬아파트정문,37.4948,127.0534167
중대부고앞,37.4925667,127.0544667
구룡중학교앞,37.4858333,127.0571667
개포고등학교앞,37.4842167,127.0585167
개포1단지,37.4825833,127.0605
개일초등학교앞,37.4860333,127.0572833
개포고등학교,37.4844167,127.0586167
개포1단지연금매장,37.4827167,127.06065
래미안블레스티지아파트,37.4802833,127.0636167
디에이치아너힐즈,37.4845333,127.0681
개포자이프레지던스,37.4838167,127.0691167
경기여고,37.48655,127.0671
개포동역7번출구.개포시장,37.4885333,127.0661
개포주공5단지.경기여고,37.48675,127.0674333
개포동역6번출구.개포시장,37.4885167,127.0665167
디에이치자이개포아파트,37.4922833,127.0757667
개원중학교.대모산입구역2번출구,37.4921833,127.07195
개포주공7단지앞,37.4890667,127.0736333
일원초등학교,37.4882833,127.0747667
국악고교사거리,37.4745667,127.0480333
삼호물산,37.4772833,127.0452333
수서삼성아파트앞,37.4844667,127.091
일원본동주민센터,37.48355,127.08485
푸른마을아파트앞,37.4830167,127.0807333
상록수아파트앞,37.4828667,127.08215
일원본동주민센터,37.4834167,127.0857667
수서119.안전센터앞,37.4842833,127.0925833
삼성서울병원정문,37.4864833,127.08305
삼성서울병원정문건너편,37.4870833,127.0824333
일원역,37.4851667,127.0832667
삼성서울병원후문,37.4902333,127.08745
삼성서울병원사거리,37.48885,127.0827333
일원주유소.삼성서울병원후문,37.4906667,127.0876
삼성서울병원사거리,37.4890833,127.0823
대치아파트.대모산입구역3번출구,37.4923333,127.0725833
대청역,37.4933,127.0788667
수서역현대벤쳐빌,37.48765,127.1022167
수서역,37.4883333,127.1007167
수서역1번출구,37.4872333,127.1007167
궁마을,37.4854,127.0972333
궁마을,37.4852333,127.0975333
수서역,37.4869167,127.10185
수서역5번출구,37.4869167,127.1024333
수서역.로즈데일빌딩,37.4873833,127.1028333
세곡동주민센터,37.4689833,127.1078333
은곡마을.LH이편한세상,37.4653333,127.1024
강남신동아파밀리에1단지,37.4652667,127.0999167
대왕초등학교,37.4647333,127.1067833
세곡동사거리,37.4637167,127.1079
세곡동,37.4646833,127.1101
광연자동차학원앞,37.4656667,127.11635
삼일자동차학원.강남자동차검사소,37.46775,127.12105
삼일자동차학원.강남자동차검사소,37.4681667,127.1208667
광연자동차학원앞,37.46705,127.1187333
세곡동,37.4649833,127.1092833
세곡동사거리,37.4656667,127.1086167
방죽마을,37.47245,127.1072333
래미안포레아파트,37.4752333,127.1065167
쟁골마을,37.4821167,127.1049333
쟁골마을,37.4827833,127.1043667
래미안포레아파트,37.4750667,127.1062333
방죽마을,37.4722667,127.1069333
압구정역3번출구,37.52605,127.0287
국민은행압구정지점,37.52355,127.0284833
영동고교앞,37.5214833,127.0398333
삼성역3번출구,37.50715,127.0637333
일원동한솔아파트,37.4825167,127.0795667
시립수서청소년수련관,37.4839333,127.08945
그랑프리백화점,37.49005,127.0554833
개포중학교,37.4801833,127.0634333
영희초등학교,37.49125,127.0805
태화기독교.사회복지관,37.4845667,127.0932333
강남경찰서.강남운전면허시험장,37.50955,127.066
영동고등학교현대아파트,37.5213667,127.0395833
총회회관.휘문고입구,37.5044833,127.0659833
새마을운동중앙회,37.5019167,127.0673667
코원에너지서비스,37.4981667,127.07605
코원에너지서비스,37.4984833,127.0761667
포스코사거리,37.5071333,127.0583167
래미안포레아파트,37.4757167,127.1072667
래미안포레아파트,37.4760667,127.1077
한남대교전망카페,37.5243833,127.0159
ST송은빌딩,37.5240333,127.0441
신논현역,37.5007333,127.02655
리베라호텔,37.5237667,127.05465
학여울역,37.4972667,127.0719667
학여울역,37.49665,127.07135
선릉역,37.5054167,127.0511833
도산공원사거리,37.52205,127.0347667
신논현역,37.502,127.02595
은곡마을진입로,37.46565,127.0985333
강남구보건소,37.5153167,127.0418167
강남구보건소,37.5155167,127.0420333
세곡푸르지오.은곡삼거리,37.4651167,127.09645
세곡푸르지오.은곡삼거리,37.46505,127.0949
은곡마을.강남신동아파밀리에,37.4650667,127.1023
못골마을.강남자곡아이파크,37.4733,127.1017167
못골마을,37.4731333,127.1019
세곡푸르지오,37.4675667,127.0937
세곡푸르지오,37.4677333,127.09385
세곡중학교.세명초등학교,37.4705,127.09215
세곡중학교.세명초등학교,37.4703667,127.0917667
래미안강남힐즈,37.4724,127.0973667
래미안강남힐즈,37.4723167,127.0954167
삼정호텔,37.5062833,127.0311
강남한양수자인아파트,37.4779333,127.1136
강남한양수자인아파트,37.4782667,127.1138
세곡2지구3.4단지,37.4767833,127.1105
대왕초등학교,37.4649833,127.1066333
강남현대힐스테이트에코,37.475,127.1049833
강남더샵라르고오피스텔,37.4751833,127.1048667
고속철도수서역,37.4849667,127.1036167
고속철도수서역,37.4848167,127.1044333
세곡2지구3.4단지,37.4767833,127.1098
래미안개포루체하임아파트,37.48935,127.0814333
삼성서초역삼세무서,37.4983833,127.0298167
LH수서아파트,37.4773833,127.1059833
LH수서아파트,37.4782667,127.1054833
강남역12번출구A,37.4987333,127.0293833
강남세곡체육공원,37.4655333,127.11285
수서역6번출구,37.4864167,127.1025167
양재역.종합복지관,37.4846833,127.03625
양재역4번출구,37.4851167,127.0368333
신분당선.강남역4번출구,37.4943167,127.0296667
잠실역.잠실대교남단(중),37.51555,127.0984833
잠실역.잠실대교남단(중),37.5137333,127.0995667
석촌호수.한솔병원(중),37.50685,127.1057833
석촌호수.한솔병원(중),37.5071833,127.1052833
석촌역(중),37.5032,127.1091167
석촌역(중),37.5038333,127.1083667
송파역(중),37.50025,127.1118
송파역(중),37.5006667,127.1112
가락시장.가락시장역(중),37.4944167,127.1171333
